,CHP1_Electricity_Generation_(kW),CHP2_Electricity_Generation_(kW),CHP1_Heat_Output_(kW),CHP2_Heat_Output_(kW),Boiler_Heat_Output_(kW),Feels-Like Temperature Deg C,Wind Speed ms,Site_Electricity_Demand_(kW),Day ahead UK electricity price,Site_Heat_Demand_(kW),Import_Electricity_(kW),Export_Electricity_(kW)
2020-04-21 05:00:00,296.40625,475.625,343.75,687.5,0.0,5.7,4.1,3259.8061755031304,8.55,1031.25,2487.7749255031304,0.0
2020-04-21 05:30:00,346.24999999999994,575.15625,437.49999999999994,874.9999999999999,0.0,5.7,4.1,3201.8710430446013,9.975,1312.4999999999998,2280.4647930446013,0.0
2020-04-21 06:00:00,406.25000000000006,674.375,500.00000000000006,1031.25,62.015503875968996,6.5,4.5,3173.062639267145,11.4,1593.265503875969,2092.437639267145,0.0
2020-04-21 06:30:00,456.09375,773.75,562.5,1187.5,62.015503875968996,6.5,4.5,3134.0678385739047,14.23,1812.015503875969,1904.2240885739047,0.0
2020-04-21 07:00:00,456.09375,873.1250000000001,562.5,1343.75,62.015503875968996,7.7,5.4,3139.797686839034,17.06,1968.265503875969,1810.5789368390342,0.0
2020-04-21 07:30:00,456.09375,972.65625,562.5,1500.0,62.015503875968996,7.7,5.4,3164.7861917730693,17.53,2124.515503875969,1736.0361917730693,0.0
2020-04-21 08:00:00,456.09375,1072.34375,562.5,1656.2499999999998,62.015503875968996,8.9,6.2,3199.483606267464,18.0,2280.765503875969,1671.046106267464,0.0
2020-04-21 08:30:00,456.09375,1170.15625,562.5,1812.5000000000002,62.015503875968996,8.9,6.2,3194.0720829059524,11.5,2437.015503875969,1567.8220829059524,0.0
2020-04-21 09:00:00,456.09375,1251.40625,562.5,1937.4999999999998,131.7829457364341,9.7,6.8,3219.5380751954162,5.0,2631.782945736434,1512.0380751954162,0.0
2020-04-21 09:30:00,456.09375,1337.96875,562.5,2093.75,131.7829457364341,9.7,6.8,3221.7663495207444,2.5,2788.032945736434,1427.7038495207444,0.0
2020-04-21 10:00:00,456.09375,1436.2499999999998,562.5,2218.75,131.7829457364341,10.0,7.5,3207.2825664061124,0.0,2913.032945736434,1314.9388164061127,0.0
2020-04-21 10:30:00,456.09375,1443.5937499999998,562.5,2343.75,131.7829457364341,10.0,7.5,3281.6114314009833,0.005,3038.032945736434,1381.9239314009835,0.0
2020-04-21 11:00:00,427.96874999999994,1442.8125,562.5,2312.5,131.7829457364341,10.6,7.9,3347.6638489017796,0.01,3006.782945736434,1476.8825989017796,0.0
2020-04-21 11:30:00,345.9375,1442.8125,468.75,2312.5,131.7829457364341,10.6,7.9,3455.0985038729536,-0.41,2913.032945736434,1666.3485038729536,0.0
2020-04-21 12:00:00,250.78124999999997,1442.8125,343.75,2281.25,131.7829457364341,10.2,9.6,3549.1635128921585,-0.83,2756.782945736434,1855.5697628921585,0.0
2020-04-21 12:30:00,159.68750000000003,1440.9375,218.74999999999997,2250.0,131.7829457364341,10.2,9.6,3645.4567962366928,-2.115,2600.532945736434,2044.8317962366928,0.0
2020-04-21 13:00:00,109.84375,1341.40625,125.00000000000001,2062.5,131.7829457364341,10.8,8.2,3760.690411346515,-3.4,2319.282945736434,2309.440411346515,0.0
2020-04-21 13:30:00,49.84374999999999,1242.1875,62.50000000000001,1906.2500000000002,131.7829457364341,10.8,8.2,3875.4465391009094,-5.3,2100.532945736434,2583.4152891009094,0.0
2020-04-21 14:00:00,0.0,1194.0625,0.0,1812.5000000000002,131.7829457364341,10.5,8.9,3928.447635553355,-7.2,1944.2829457364344,2734.385135553355,0.0
2020-04-21 14:30:00,0.0,1094.6875,0.0,1656.2499999999998,131.7829457364341,10.5,8.9,3951.3670286138718,-3.64,1788.032945736434,2856.6795286138718,0.0
2020-04-21 15:00:00,0.0,995.15625,0.0,1500.0,131.7829457364341,10.0,8.6,3964.5775121140314,-0.08,1631.7829457364342,2969.4212621140314,0.0
2020-04-21 15:30:00,0.0,994.5312499999999,0.0,1500.0,131.7829457364341,10.0,8.6,3897.092632546953,0.955,1631.7829457364342,2902.561382546953,0.0
2020-04-21 16:00:00,0.0,996.25,0.0,1500.0,131.7829457364341,9.8,8.7,3812.895695539915,1.99,1631.7829457364342,2816.645695539915,0.0
2020-04-21 16:30:00,0.0,1014.21875,0.0,1562.4999999999998,131.7829457364341,9.8,8.7,3726.15215930393,10.995,1694.282945736434,2711.93340930393,0.0
2020-04-21 17:00:00,0.0,1027.1875,0.0,1593.75,131.7829457364341,9.4,7.6,3662.964665935698,20.0,1725.5329457364342,2635.777165935698,0.0
2020-04-21 17:30:00,0.0,1027.65625,0.0,1625.0000000000002,131.7829457364341,9.4,7.6,3567.9446822056384,26.075,1756.7829457364344,2540.2884322056384,0.0
2020-04-21 18:00:00,0.0,1040.625,0.0,1687.5,69.76744186046511,8.5,6.8,3466.5582004032117,32.15,1757.2674418604652,2425.9332004032117,0.0
2020-04-21 18:30:00,0.0,1041.40625,0.0,1718.7500000000002,69.76744186046511,8.5,6.8,3371.856541576769,32.224999999999994,1788.5174418604654,2330.450291576769,0.0
2020-04-21 19:00:00,0.0,1041.875,0.0,1718.7500000000002,69.76744186046511,7.4,6.1,3295.9360520638065,32.3,1788.5174418604654,2254.0610520638065,0.0
2020-04-21 19:30:00,0.0,1042.03125,0.0,1781.25,69.76744186046511,7.4,6.1,3219.6972376472254,32.834999999999994,1851.0174418604652,2177.6659876472254,0.0
2020-04-21 20:00:00,0.0,1043.125,0.0,1812.5000000000002,69.76744186046511,6.8,4.9,3125.3139037244014,33.37,1882.2674418604654,2082.1889037244014,0.0
2020-04-21 20:30:00,0.0,1142.03125,0.0,1968.75,69.76744186046511,6.8,4.9,2958.6708166802255,31.235,2038.5174418604652,1816.6395666802255,0.0
2020-04-21 21:00:00,0.0,1241.25,0.0,2125.0,0.0,6.4,4.6,2801.8958016482156,29.1,2125.0,1560.6458016482156,0.0
2020-04-21 21:30:00,0.0,1289.2187500000002,0.0,2250.0,0.0,6.4,4.6,2726.6119619424894,22.43,2250.0,1437.3932119424892,0.0
2020-04-21 22:00:00,0.0,1387.9687500000002,0.0,2406.25,0.0,6.2,4.7,2598.008700880699,15.76,2406.25,1210.0399508806988,0.0
2020-04-21 22:30:00,0.0,1487.0312500000002,0.0,2593.75,0.0,6.2,4.7,2479.2735118310757,10.7,2593.75,992.2422618310754,0.0
2020-04-21 23:00:00,0.0,1487.34375,0.0,2625.0,0.0,6.1,5.0,2441.392848300499,5.64,2625.0,954.0490983004988,0.0
2020-04-21 23:30:00,0.0,1487.0312500000002,0.0,2625.0,0.0,6.1,5.0,2421.975029179783,4.665,2625.0,934.943779179783,0.0
2020-04-22 00:00:00,0.0,1486.875,0.0,2625.0,0.0,5.4,5.4,2402.716372510876,3.69,2625.0,915.8413725108762,0.0
2020-04-22 00:30:00,0.0,1486.0937500000002,0.0,2625.0,0.0,5.4,5.4,2382.8210660347327,3.43,2625.0,896.7273160347324,0.0
2020-04-22 01:00:00,0.0,1486.25,0.0,2625.0,0.0,5.7,5.0,2382.9802284865423,3.17,2625.0,896.7302284865423,0.0
2020-04-22 01:30:00,0.0,1486.0937500000002,0.0,2625.0,0.0,5.7,5.0,2382.8210660347327,3.455,2625.0,896.7273160347324,0.0
2020-04-22 02:00:00,0.0,1486.25,0.0,2625.0,0.0,5.2,5.0,2392.529975595091,3.74,2625.0,906.279975595091,0.0
2020-04-22 02:30:00,0.0,1485.78125,0.0,2625.0,0.0,5.2,5.0,2420.7017295653095,3.91,2625.0,934.9204795653095,0.0
2020-04-22 03:00:00,0.0,1485.625,0.0,2625.0,0.0,5.1,5.1,2458.741555547696,4.08,2625.0,973.116555547696,0.0
2020-04-22 03:30:00,0.0,1485.9375,0.0,2593.75,0.0,5.1,5.1,2506.808615994058,4.725,2593.75,1020.8711159940581,0.0
2020-04-22 04:00:00,82.65625,1486.0937500000002,93.75,2593.75,0.0,4.9,5.0,2495.6672443674174,5.37,2687.5,926.9172443674172,0.0
2020-04-22 04:30:00,173.12499999999997,1485.9375,218.74999999999997,2593.75,0.0,4.9,5.0,2482.6159233190674,8.735,2812.5,823.5534233190674,0.0
2020-04-22 05:00:00,270.93749999999994,1485.9375,375.0,2593.75,0.0,5.9,4.7,2458.1049057404593,12.1,2968.75,701.2299057404593,0.0
2020-04-22 05:30:00,358.28125,1486.25,531.25,2625.0,0.0,5.9,4.7,2490.0965585540976,19.19,3156.25,645.5653085540976,0.0
2020-04-22 06:00:00,457.5,1486.0937500000002,656.25,2593.75,0.0,6.6,4.6,2514.607576132706,26.28,3250.0,571.0138261327058,0.0
2020-04-22 06:30:00,556.25,1485.46875,781.2499999999999,2562.5,0.0,6.6,4.6,2538.16361900046,28.24,3343.75,496.44486900046013,0.0
2020-04-22 07:00:00,648.90625,1485.0,937.5,2562.5,0.0,8.9,4.2,2574.7709829165633,30.2,3500.0,440.8647329165633,0.0
2020-04-22 07:30:00,732.8125000000001,1485.625,1062.5,2531.25,0.0,8.9,4.2,2603.5793866940194,31.34,3593.75,385.1418866940194,0.0
2020-04-22 08:00:00,821.40625,1485.78125,1187.5,2500.0,0.0,10.2,5.1,2617.5856824532243,32.48,3687.5,310.3981824532243,0.0
2020-04-22 08:30:00,900.46875,1485.3125,1312.5,2500.0,0.0,10.2,5.1,2621.246418844835,29.57,3812.5,235.4651688448348,0.0
2020-04-22 09:00:00,972.96875,1485.0,1437.5,2468.75,0.0,11.5,4.9,2608.831747603721,26.66,3906.25,150.86299760372094,0.0
2020-04-22 09:30:00,1059.375,1484.84375,1562.4999999999998,2437.5,0.0,11.5,4.9,2610.7416970254308,24.83,4000.0,66.52294702543077,0.0
2020-04-22 10:00:00,1123.28125,1485.625,1687.5,2437.5,0.0,12.2,5.7,2609.7867223145763,23.0,4125.0,0.8804723145763091,0.0
2020-04-22 10:30:00,1212.34375,1485.3125,1781.25,2406.25,0.0,12.2,5.7,2614.2432709652317,20.4,4187.5,0.0,-83.41297903476834
2020-04-22 11:00:00,1280.0,1485.46875,1875.0,2406.25,0.0,13.1,4.5,2616.4715452905602,17.8,4281.25,0.0,-148.99720470943976
2020-04-22 11:30:00,1267.5,1486.40625,1906.2500000000002,2406.25,0.0,13.1,4.5,2690.6412478336224,14.54,4312.5,0.0,-63.2650021663776
2020-04-22 12:00:00,1246.5625,1485.78125,1875.0,2406.25,0.0,12.7,6.4,2706.875817918155,11.28,4281.25,0.0,-25.467932081844992
2020-04-22 12:30:00,1215.3125,1485.78125,1812.5000000000002,2375.0,0.0,12.7,6.4,2760.9910515332654,7.625,4187.5,59.89730153326536,0.0
2020-04-22 13:00:00,1178.125,1485.9375,1718.7500000000002,2343.75,0.0,13.4,6.1,2771.0182859972415,3.97,4062.5,106.95578599724149,0.0
2020-04-22 13:30:00,1128.75,1485.1562499999998,1656.2499999999998,2343.75,0.0,13.4,6.1,2777.225621617798,2.805,4000.0,163.31937161779797,0.0
2020-04-22 14:00:00,1080.0,1485.3125,1625.0000000000002,2375.0,0.0,12.8,6.1,2765.9250875393486,1.64,4000.0,200.61258753934862,0.0
2020-04-22 14:30:00,987.34375,1486.25,1468.75,2375.0,0.0,12.8,6.1,2767.9941994128676,2.655,3843.75,294.4004494128676,0.0
2020-04-22 15:00:00,903.4375,1485.9375,1343.75,2375.0,0.0,12.8,5.8,2758.603614756128,3.67,3718.75,369.2286147561281,0.0
2020-04-22 15:30:00,814.84375,1486.40625,1218.75,2406.25,0.0,12.8,5.8,2792.9827043469036,11.485,3625.0,491.7327043469036,0.0
2020-04-22 16:00:00,735.78125,1486.5625,1093.75,2406.25,0.0,12.1,6.3,2808.1031372687726,19.3,3500.0,585.7593872687726,0.0
2020-04-22 16:30:00,663.28125,1486.875,968.7499999999999,2406.25,0.0,12.1,6.3,2810.9680614013373,22.15,3375.0,660.8118114013373,0.0
2020-04-22 17:00:00,576.875,1486.5625,843.75,2437.5,0.0,11.7,5.6,2818.130371732749,25.0,3281.25,754.6928717327492,0.0
2020-04-22 17:30:00,512.96875,1485.1562499999998,718.75,2468.75,0.0,11.7,5.6,2818.448696636367,28.0,3187.5,820.3236966363672,0.0
2020-04-22 18:00:00,423.90625,1485.78125,625.0,2468.75,0.0,10.3,5.6,2785.6612315636826,31.0,3093.75,875.9737315636826,0.0
2020-04-22 18:30:00,356.25,1485.9375,531.25,2500.0,0.0,10.3,5.6,2755.1020408163267,30.885,3031.25,912.9145408163267,0.0
2020-04-22 19:00:00,286.09375,1485.46875,406.25000000000006,2531.25,0.0,8.7,4.7,2711.8098539242383,30.77,2937.5,940.2473539242383,0.0
2020-04-22 19:30:00,216.5625,1486.40625,312.5,2531.25,0.0,8.7,4.7,2708.785767339865,31.865,2843.75,1005.8170173398648,0.0
2020-04-22 20:00:00,150.0,1485.9375,218.74999999999997,2562.5,0.0,7.4,4.0,2650.05482262229,32.96,2781.25,1014.11732262229,0.0
2020-04-22 20:30:00,99.84375,1485.9375,156.25,2593.75,0.0,7.4,4.0,2608.513422700102,31.41,2750.0,1022.7321727001022,0.0
2020-04-22 21:00:00,50.0,1486.875,93.75,2593.75,0.0,6.4,4.2,2577.7950695009376,29.86,2687.5,1040.9200695009376,0.0
2020-04-22 21:30:00,0.0,1486.875,0.0,2562.5,0.0,6.4,4.2,2555.5123262476573,22.43,2562.5,1068.6373262476573,0.0
2020-04-22 22:00:00,0.0,1486.40625,0.0,2593.75,0.0,6.4,3.3,2516.8358504580347,15.0,2593.75,1030.4296004580347,0.0
2020-04-22 22:30:00,0.0,1486.40625,0.0,2593.75,0.0,6.4,3.3,2497.736356240937,9.9,2593.75,1011.3301062409369,0.0
2020-04-22 23:00:00,0.0,1486.25,0.0,2593.75,0.0,6.3,3.0,2459.3782053549326,4.8,2593.75,973.1282053549326,0.0
2020-04-22 23:30:00,0.0,1486.5625,0.0,2625.0,0.0,6.3,3.0,2411.9477947158066,12.599999999999998,2625.0,925.3852947158066,0.0
2020-04-23 00:00:00,0.0,1486.5625,0.0,2625.0,0.0,6.1,2.5,2421.4975418243553,20.4,2625.0,934.9350418243553,0.0
2020-04-23 00:30:00,0.0,1486.5625,0.0,2593.75,0.0,6.1,2.5,2383.2985533901606,20.945,2593.75,896.7360533901606,0.0
2020-04-23 01:00:00,0.0,1487.65625,0.0,2593.75,0.0,5.3,3.3,2336.663955010081,21.49,2593.75,849.0077050100808,0.0
2020-04-23 01:30:00,0.0,1487.1875,0.0,2625.0,0.0,5.3,3.3,2336.186467654653,21.995,2625.0,848.9989676546529,0.0
2020-04-23 02:00:00,0.0,1487.0312500000002,0.0,2593.75,0.0,5.2,2.6,2336.027305202844,22.5,2593.75,848.996055202844,0.0
2020-04-23 02:30:00,0.0,1487.1875,0.0,2593.75,0.0,5.2,2.6,2345.7362147632016,22.25,2593.75,858.5487147632016,0.0
2020-04-23 03:00:00,0.0,1487.1875,62.50000000000001,2593.75,0.0,4.0,3.8,2393.484950305946,22.0,2656.25,906.2974503059459,0.0
2020-04-23 03:30:00,75.0,1486.875,156.25,2562.5,0.0,4.0,3.8,2374.0671311852298,23.5,2718.75,812.1921311852298,0.0
2020-04-23 04:00:00,140.46875,1487.65625,250.00000000000003,2531.25,0.0,3.7,3.7,2365.1540338839172,25.0,2781.25,737.0290338839172,0.0
2020-04-23 04:30:00,221.25000000000003,1487.0312500000002,375.0,2531.25,0.0,3.7,3.7,2360.8566476850706,27.655,2906.25,652.5753976850704,0.0
2020-04-23 05:00:00,316.875,1486.40625,531.25,2562.5,0.0,3.8,3.5,2362.129947299544,30.31,3093.75,558.8486972995438,0.0
2020-04-23 05:30:00,416.09375,1486.25,656.25,2531.25,0.0,3.8,3.5,2348.4419764439576,32.655,3187.5,446.0982264439576,0.0
2020-04-23 06:00:00,515.15625,1485.78125,781.2499999999999,2531.25,0.0,5.8,3.5,2362.9257595585896,35.0,3312.5,361.98825955858956,0.0
2020-04-23 06:30:00,613.75,1486.0937500000002,937.5,2500.0,0.0,5.8,3.5,2349.078626251194,34.385000000000005,3437.5,249.23487625119378,0.0
2020-04-23 07:00:00,711.40625,1486.25,1093.75,2468.75,0.0,8.9,3.1,2372.316344215329,33.77,3562.5,174.66009421532908,0.0
2020-04-23 07:30:00,810.9375,1486.0937500000002,1250.0,2500.0,0.0,8.9,3.1,2378.046192480459,34.635000000000005,3750.0,81.01494248045901,0.0
2020-04-23 08:00:00,910.4687499999999,1486.25,1375.0,2500.0,0.0,10.6,3.2,2403.193859866304,35.5,3875.0,6.4751098663041375,0.0
2020-04-23 08:30:00,1005.625,1485.9375,1500.0,2468.75,0.0,10.6,3.2,2442.506985463163,33.5,3968.75,0.0,-49.05551453683711
2020-04-23 09:00:00,1105.3125,1485.625,1625.0000000000002,2437.5,0.0,13.0,3.1,2457.786580836841,31.5,4062.5,0.0,-133.15091916315896
2020-04-23 09:30:00,1193.4375,1485.3125,1749.9999999999998,2437.5,0.0,13.0,3.1,2470.837901885191,27.96,4187.5,0.0,-207.91209811480894
2020-04-23 10:00:00,1293.4375,1484.6875,1875.0,2406.25,0.0,14.0,4.4,2495.6672443674174,24.42,4281.25,0.0,-282.4577556325826
2020-04-23 10:30:00,1379.53125,1484.375,1937.4999999999998,2406.25,0.0,14.0,4.4,2458.900717999505,22.26,4343.75,0.0,-405.0055320004949
2020-04-23 11:00:00,1376.09375,1485.46875,1968.75,2406.25,0.0,14.6,4.6,2504.262016765112,20.1,4375.0,0.0,-357.3004832348879
2020-04-23 11:30:00,1402.96875,1484.375,2000.0000000000002,2406.25,0.0,14.6,4.6,2520.9740742050726,20.05,4406.25,0.0,-366.3696757949274
2020-04-23 12:00:00,1400.1562499999998,1485.3125,1968.75,2406.25,0.0,15.0,4.9,2528.6138718919115,20.0,4375.0,0.0,-356.85487810808854
2020-04-23 12:30:00,1391.71875,1486.875,1906.2500000000002,2375.0,0.0,15.0,4.9,2578.9092066636013,18.805,4281.25,0.0,-299.68454333639875
2020-04-23 13:00:00,1369.8437500000002,1487.34375,1875.0,2375.0,7.7519379844961245,15.1,4.2,2604.852686308492,17.61,4257.751937984496,0.0,-252.33481369150786
2020-04-23 13:30:00,1353.2812499999998,1487.4999999999998,1875.0,2375.0,7.7519379844961245,15.1,4.2,2588.1406288685316,15.595,4257.751937984496,0.0,-252.64062113146792
2020-04-23 14:00:00,1317.34375,1487.8125,1812.5000000000002,2375.0,7.7519379844961245,14.4,5.7,2580.500831181693,13.58,4195.251937984496,0.0,-224.65541881830723
2020-04-23 14:30:00,1272.1874999999998,1487.96875,1749.9999999999998,2375.0,7.7519379844961245,14.4,5.7,2563.3112863863053,16.34,4132.751937984496,0.0,-196.84496361369474
2020-04-23 15:00:00,1249.3750000000002,1488.1249999999998,1687.5,2375.0,7.7519379844961245,13.6,6.9,2549.782477982528,19.1,4070.251937984496,0.0,-187.71752201747222
2020-04-23 15:30:00,1222.9687499999998,1488.75,1687.5,2375.0,7.7519379844961245,13.6,6.9,2504.421179216921,22.55,4070.251937984496,0.0,-207.2975707830792
2020-04-23 16:00:00,1206.2499999999998,1488.90625,1687.5,2375.0,7.7519379844961245,13.2,6.1,2478.0002122166024,26.0,4070.251937984496,0.0,-217.15603778339755
2020-04-23 16:30:00,1173.4375,1489.21875,1656.2499999999998,2375.0,7.7519379844961245,13.2,6.1,2416.2451809146537,28.3,4039.001937984496,0.0,-246.4110690853463
2020-04-23 17:00:00,1155.0,1488.90625,1625.0000000000002,2375.0,7.7519379844961245,12.6,5.4,2378.046192480459,30.6,4007.751937984496,0.0,-265.860057519541
2020-04-23 17:30:00,1118.125,1488.4375000000002,1593.75,2375.0,7.7519379844961245,12.6,5.4,2301.8073780638774,33.400000000000006,3976.501937984496,0.0,-304.7551219361226
2020-04-23 18:00:00,1098.1250000000002,1489.21875,1562.4999999999998,2375.0,7.7519379844961245,10.6,5.2,2244.031408057157,36.2,3945.251937984496,0.0,-343.312341942843
2020-04-23 18:30:00,1095.9375000000002,1489.21875,1531.2500000000002,2375.0,7.7519379844961245,10.6,5.2,2194.054398189085,36.455,3914.001937984496,0.0,-391.1018518109149
2020-04-23 19:00:00,1053.75,1489.0625000000002,1500.0,2375.0,7.7519379844961245,8.3,5.9,2160.4711208573553,36.71,3882.751937984496,0.0,-382.34137914264466
2020-04-23 19:30:00,1025.78125,1488.59375,1468.75,2375.0,7.7519379844961245,8.3,5.9,2112.4040604109928,35.855000000000004,3851.501937984496,0.0,-401.97093958900723
2020-04-23 20:00:00,996.5624999999999,1487.1875,1437.5,2375.0,7.7519379844961245,7.2,4.6,2023.9097372051076,35.0,3820.251937984496,0.0,-459.8402627948924
2020-04-23 20:30:00,969.375,1486.875,1406.25,2375.0,7.7519379844961245,7.2,4.6,1957.6981572525024,33.12,3789.001937984496,0.0,-498.55184274749763
2020-04-23 21:00:00,886.8749999999999,1486.875,1281.25,2375.0,7.7519379844961245,6.6,2.7,1959.6081066742122,31.24,3664.001937984496,0.0,-414.1418933257878
2020-04-23 21:30:00,824.2187500000001,1485.78125,1187.5,2406.25,7.7519379844961245,6.6,2.7,1961.5180560959222,26.825,3601.501937984496,0.0,-348.48194390407775
2020-04-23 22:00:00,771.7187499999999,1485.46875,1093.75,2406.25,7.7519379844961245,6.1,2.5,1955.4698829271745,22.41,3507.751937984496,0.0,-301.71761707282553
2020-04-23 22:30:00,695.0000000000001,1485.3125,1000.0000000000001,2375.0,7.7519379844961245,6.1,2.5,1963.1096806140133,23.705,3382.751937984496,0.0,-217.2028193859867
2020-04-23 23:00:00,621.875,1484.21875,874.9999999999999,2406.25,7.7519379844961245,5.6,2.4,1973.4552399816082,25.0,3289.001937984496,0.0,-132.6385100183918
2020-04-23 23:30:00,543.4375,1484.21875,750.0,2406.25,7.7519379844961245,5.6,2.4,1969.9536660418069,23.0,3164.001937984496,0.0,-57.702583958193145
2020-04-24 00:00:00,476.56250000000006,1483.7500000000002,656.25,2437.5,7.7519379844961245,4.6,3.3,1987.3023732890038,21.0,3101.501937984496,26.989873289003526,0.0
2020-04-24 00:30:00,406.875,1484.375,562.5,2468.75,7.7519379844961245,4.6,3.3,1993.350546457751,20.4,3039.001937984496,102.10054645775108,0.0
2020-04-24 01:00:00,343.75,1484.6875,468.75,2468.75,0.0,4.0,2.9,2043.9642061330599,19.8,2937.5,215.52670613305986,0.0
2020-04-24 01:30:00,277.65625,1483.59375,375.0,2500.0,0.0,4.0,2.9,2090.1213171577124,19.8,2875.0,328.8713171577124,0.0
2020-04-24 02:00:00,208.28125,1483.59375,281.25,2531.25,0.0,3.5,3.1,2124.500406748488,19.8,2812.5,432.6254067484879,0.0
2020-04-24 02:30:00,158.125,1484.53125,187.5,2562.5,0.0,3.5,3.1,2188.961199731192,19.3,2750.0,546.3049497311922,0.0
2020-04-24 03:00:00,108.125,1484.53125,125.00000000000001,2562.5,0.0,2.5,3.7,2271.7256746719486,18.8,2687.5,679.0694246719486,0.0
2020-04-24 03:30:00,136.25,1484.84375,187.5,2593.75,0.0,2.5,3.7,2319.7927351183107,19.275,2781.25,698.6989851183107,0.0
2020-04-24 04:00:00,157.50000000000003,1485.1562499999998,250.00000000000003,2593.75,0.0,1.8,2.9,2360.8566476850706,19.75,2843.75,718.2003976850708,0.0
2020-04-24 04:30:00,245.15624999999997,1485.1562499999998,375.0,2593.75,0.0,1.8,2.9,2345.0995649559654,21.86,2968.75,614.7870649559657,0.0
2020-04-24 05:00:00,329.375,1484.84375,500.00000000000006,2562.5,0.0,3.0,3.0,2335.0723304919893,23.97,3062.5,520.8535804919893,0.0
2020-04-24 05:30:00,428.59375000000006,1485.0,656.25,2593.75,0.0,3.0,3.0,2359.9016729742157,27.985,3250.0,446.30792297421567,0.0
2020-04-24 06:00:00,528.59375,1484.84375,781.2499999999999,2593.75,0.0,4.5,2.7,2356.559261486224,32.0,3375.0,343.12176148622393,0.0
2020-04-24 06:30:00,627.5,1485.625,937.5,2562.5,0.0,4.5,2.7,2381.706928872069,29.86,3500.0,268.58192887206906,0.0
2020-04-24 07:00:00,725.3125,1485.625,1093.75,2562.5,0.0,6.3,2.4,2404.9446468362044,27.72,3656.25,194.00714683620436,0.0
2020-04-24 07:30:00,818.5937499999999,1485.78125,1218.75,2531.25,0.0,6.3,2.4,2433.2755632582325,31.36,3750.0,128.90056325823252,0.0
2020-04-24 08:00:00,916.7187499999999,1485.1562499999998,1343.75,2500.0,0.0,7.6,3.1,2446.6452092102004,35.0,3843.75,44.770209210200846,0.0
2020-04-24 08:30:00,1014.6875000000001,1485.78125,1468.75,2500.0,0.0,7.6,3.1,2432.4797509991863,33.1,3968.75,0.0,-67.98899900081369
2020-04-24 09:00:00,1112.96875,1486.71875,1625.0000000000002,2468.75,0.0,9.4,3.8,2447.6001839210553,31.2,4093.75,0.0,-152.0873160789447
2020-04-24 09:30:00,1207.65625,1485.625,1749.9999999999998,2437.5,0.0,9.4,3.8,2447.4410214692466,29.185,4187.5,0.0,-245.8402285307534
2020-04-24 10:00:00,1306.4062499999998,1485.0,1875.0,2406.25,0.0,10.1,4.7,2423.248328794256,27.17,4281.25,0.0,-368.15792120574406
2020-04-24 10:30:00,1405.625,1485.625,2000.0000000000002,2406.25,0.0,10.1,4.7,2400.806423089167,24.205,4406.25,0.0,-490.44357691083314
2020-04-24 11:00:00,1416.5625,1485.78125,2000.0000000000002,2375.0,0.0,11.2,5.0,2421.6567042761644,21.24,4375.0,0.0,-480.6870457238356
2020-04-24 11:30:00,1434.53125,1485.46875,2000.0000000000002,2375.0,0.0,11.2,5.0,2430.092314222049,21.12,4375.0,0.0,-489.907685777951
2020-04-24 12:00:00,1429.5312499999998,1486.0937500000002,2000.0000000000002,2375.0,0.0,12.4,4.3,2454.2850068970397,21.0,4375.0,0.0,-461.3399931029603
2020-04-24 12:30:00,1430.3125,1487.1875,2000.0000000000002,2375.0,0.0,12.4,4.3,2456.194956318749,19.8,4375.0,0.0,-461.30504368125094
2020-04-24 13:00:00,1417.65625,1487.1875,1968.75,2343.75,0.0,12.6,4.1,2433.75305061366,18.6,4312.5,0.0,-471.09069938634
2020-04-24 13:30:00,1402.0312500000002,1487.0312500000002,1968.75,2343.75,0.0,12.6,4.1,2427.2273900894847,17.450000000000003,4312.5,0.0,-461.8351099105157
2020-04-24 14:00:00,1376.2500000000002,1486.40625,1906.2500000000002,2343.75,0.0,12.6,3.4,2419.4284299508367,16.3,4250.0,0.0,-443.22782004916326
2020-04-24 14:30:00,1345.4687500000002,1486.875,1843.7499999999998,2343.75,0.0,12.6,3.4,2379.0011671913135,18.05,4187.5,0.0,-453.34258280868653
2020-04-24 15:00:00,1320.625,1487.1875,1812.5000000000002,2343.75,0.0,12.2,3.5,2354.0126622572775,19.8,4156.25,0.0,-453.7998377427225
2020-04-24 15:30:00,1290.0,1488.28125,1781.25,2375.0,0.0,12.2,3.5,2333.480705973898,22.485,4156.25,0.0,-444.8005440261022
2020-04-24 16:00:00,1266.4062500000002,1488.1249999999998,1749.9999999999998,2375.0,0.0,11.5,4.3,2347.4870017331023,25.17,4125.0,0.0,-407.04424826689774
2020-04-24 16:30:00,1235.46875,1487.1875,1687.5,2406.25,0.0,11.5,4.3,2315.0178615640366,28.915,4093.75,0.0,-407.6383884359634
2020-04-24 17:00:00,1203.125,1487.4999999999998,1656.2499999999998,2437.5,0.0,10.4,4.7,2282.3895589431613,32.66,4093.75,0.0,-408.2354410568387
2020-04-24 17:30:00,1165.9375,1487.65625,1625.0000000000002,2468.75,0.0,10.4,4.7,2235.118310755845,34.33,4093.75,0.0,-418.47543924415504
2020-04-24 18:00:00,1116.5625,1486.875,1593.75,2500.0,0.0,8.5,5.1,2193.5769108336576,36.0,4093.75,0.0,-409.8605891663424
